Label,Image_Path
ಜನರಿಗೆ,kannada_ocr_images/word_506.png
ಉಚಿತವಾಗಿ,kannada_ocr_images/word_507.png
ಜನತೆ,kannada_ocr_images/word_508.png
ಬೆಳೆದ,kannada_ocr_images/word_509.png
ರೈತರಿಗೆ,kannada_ocr_images/word_510.png
ಸಿಹಿ,kannada_ocr_images/word_511.png
ಬೆಳೆದ,kannada_ocr_images/word_512.png
ರೈತರಿಗೆ,kannada_ocr_images/word_513.png
ಸಿಹಿ,kannada_ocr_images/word_514.png
ಹಾವಳಿ,kannada_ocr_images/word_515.png
ನೇರ,kannada_ocr_images/word_516.png
ಖರೀದಿಗೆ,kannada_ocr_images/word_517.png
ಅಧಿಕಾರಿಗಳಿಗೆ,kannada_ocr_images/word_518.png
ಸೂಚನೆ,kannada_ocr_images/word_519.png
ಗುರುವಾರದಂದು,kannada_ocr_images/word_520.png
ಜೋಳ,kannada_ocr_images/word_521.png
ಬೇಕಾಗುವ,kannada_ocr_images/word_522.png
ಕೆ,kannada_ocr_images/word_523.png
ತಿಲಕವಿಡುವುದು,kannada_ocr_images/word_524.png
ಕೂಡ,kannada_ocr_images/word_525.png
ಹೊರಡುವ,kannada_ocr_images/word_526.png
ಮೊದಲು,kannada_ocr_images/word_527.png
ರಾಣಿಯರು,kannada_ocr_images/word_528.png
ಆರತಿ,kannada_ocr_images/word_529.png
ಬೆಳಗಿ,kannada_ocr_images/word_530.png
ವಿಜಯಶಾಲಿಯಾಗಿ,kannada_ocr_images/word_531.png
ತಿಲಕವಿಡುವ,kannada_ocr_images/word_532.png
ಮೊದಲು,kannada_ocr_images/word_533.png
ಟಾಕ್,kannada_ocr_images/word_534.png
ಫೈಟ್,kannada_ocr_images/word_535.png
ಸೀಸನ್,kannada_ocr_images/word_536.png
ಮೊದಲನೇ,kannada_ocr_images/word_537.png
ವಾರವೇ,kannada_ocr_images/word_538.png
ಕಾವೇರಿದ,kannada_ocr_images/word_539.png
ಕಿರಿಕ್,kannada_ocr_images/word_540.png
ನೂತನ,kannada_ocr_images/word_541.png
ರಾಜಧಾನಿ,kannada_ocr_images/word_542.png
ಜಯಲಲಿತಾ,kannada_ocr_images/word_543.png
ಕಡಿಮೆ,kannada_ocr_images/word_544.png
ತಿನಿಸು,kannada_ocr_images/word_545.png
ಇದೇ,kannada_ocr_images/word_546.png
ತಾಯಿ,kannada_ocr_images/word_547.png
ಇವರು,kannada_ocr_images/word_548.png
ಭಾರತದ,kannada_ocr_images/word_549.png
ಲಕ್ಷಾವಧಿ,kannada_ocr_images/word_550.png
ಸರಳ,kannada_ocr_images/word_551.png
ನಿಬಿಡವಾದ,kannada_ocr_images/word_552.png
ಇರುವ,kannada_ocr_images/word_553.png
ಅಪರೂಪದ,kannada_ocr_images/word_554.png
ಮದುವೆಯಾಗಿ,kannada_ocr_images/word_555.png
ಬಾಳಿನ,kannada_ocr_images/word_556.png
ಮಗ,kannada_ocr_images/word_557.png
ಮದುವೆಯಾಗದೆ,kannada_ocr_images/word_558.png
ಉಳಿದಿರುವುದು,kannada_ocr_images/word_559.png
ಸಹಜವಾಗಿಯೇ,kannada_ocr_images/word_560.png
ಅವರಿಗೆ,kannada_ocr_images/word_561.png
ಮೇಲಿಂದ,kannada_ocr_images/word_562.png
ಮೇಲೆ,kannada_ocr_images/word_563.png
ಆತ,kannada_ocr_images/word_564.png
ಆದರೂ,kannada_ocr_images/word_565.png
ಮಗ,kannada_ocr_images/word_566.png
ಮದುವೆಯಾದಾನು,kannada_ocr_images/word_567.png
ತಾಯಿ,kannada_ocr_images/word_568.png
ಏನು,kannada_ocr_images/word_569.png
ಮಗನ,kannada_ocr_images/word_570.png
ಮದುವೆಯ,kannada_ocr_images/word_571.png
ಮೇಲೆ,kannada_ocr_images/word_572.png
ಯಾರಿಗೆ,kannada_ocr_images/word_573.png
ಏನು,kannada_ocr_images/word_574.png
ಕೇಳಿದರೂ,kannada_ocr_images/word_575.png
ಸರಿ,kannada_ocr_images/word_576.png
ಬಂದವರು,kannada_ocr_images/word_577.png
ಮದುವೆ,kannada_ocr_images/word_578.png
ಜಾರಿ,kannada_ocr_images/word_579.png
ಅಗಳಿಗೆ,kannada_ocr_images/word_580.png
ಕಾಲು,kannada_ocr_images/word_581.png
ಆ,kannada_ocr_images/word_582.png
ಗೋವಿನ,kannada_ocr_images/word_583.png
ಮಳೆ,kannada_ocr_images/word_584.png
ಬಂದು,kannada_ocr_images/word_585.png
ಅಂಚು,kannada_ocr_images/word_586.png
ಅಡಕೆಯ,kannada_ocr_images/word_587.png
ಕೊಳೆ,kannada_ocr_images/word_588.png
ರೋಗ,kannada_ocr_images/word_589.png
ಗೂಬೆ,kannada_ocr_images/word_590.png
ನಾಯಿ,kannada_ocr_images/word_591.png
ವಿಕಟವಾಗಿ,kannada_ocr_images/word_592.png
ಬೆಲೆ,kannada_ocr_images/word_593.png
ಮದುವೆಯಾಗದಿರುವುದೇ,kannada_ocr_images/word_594.png
ಅವರಿಗೆ,kannada_ocr_images/word_595.png
ಎರಡು,kannada_ocr_images/word_596.png
ಮೂರು,kannada_ocr_images/word_597.png
ಯುರೋಪು,kannada_ocr_images/word_598.png
ಮಗ,kannada_ocr_images/word_599.png
ಈ,kannada_ocr_images/word_600.png
ಮೇಲೆ,kannada_ocr_images/word_601.png
ನಾನು,kannada_ocr_images/word_602.png
ಮೇಲಿಂದ,kannada_ocr_images/word_603.png
ಮೇಲೆ,kannada_ocr_images/word_604.png
ಅವರ,kannada_ocr_images/word_605.png
ಕಾನೂರು,kannada_ocr_images/word_606.png
ಕಾದಂಬರಿಯ,kannada_ocr_images/word_607.png
ಸಹೃದಯರಾದ,kannada_ocr_images/word_608.png
ಸಾಹಿತಿ,kannada_ocr_images/word_609.png
ಅವರ,kannada_ocr_images/word_610.png
ಬಹಳ,kannada_ocr_images/word_611.png
ಮಾತುಗಳು,kannada_ocr_images/word_612.png
ಅಪಚಾರವಾಗದಂತೆ,kannada_ocr_images/word_613.png
ಬರೆಯುವ,kannada_ocr_images/word_614.png
ಅವರ,kannada_ocr_images/word_615.png
ನನಗೆ,kannada_ocr_images/word_616.png
ಬಲು,kannada_ocr_images/word_617.png
ಈ,kannada_ocr_images/word_618.png
ರೀತಿಯಾಗಿ,kannada_ocr_images/word_619.png
ವಿವರಿಸುವುದು,kannada_ocr_images/word_620.png
ಅವರಂತಹ,kannada_ocr_images/word_621.png
ತಾಯಿಯ,kannada_ocr_images/word_622.png
ಅಂತರಂಗವೇನೋ,kannada_ocr_images/word_623.png
ಹೀಗೆ,kannada_ocr_images/word_624.png
ವಿಧಿಯ,kannada_ocr_images/word_625.png
ಸಂಚು,kannada_ocr_images/word_626.png
ಬೇರೆಯೇ,kannada_ocr_images/word_627.png
ಸೀತೆಗೆ,kannada_ocr_images/word_628.png
ಮದುವೆಯೇ,kannada_ocr_images/word_629.png
ಆಗದೆ,kannada_ocr_images/word_630.png
ಅವಿವಾಹಿತ,kannada_ocr_images/word_631.png
ನಡೆಸುವ,kannada_ocr_images/word_632.png
ಅದೇ,kannada_ocr_images/word_633.png
ಕಾದಂಬರಿಯೂ,kannada_ocr_images/word_634.png
ಅವರ,kannada_ocr_images/word_635.png
ಕಾದಂಬರಿಯ,kannada_ocr_images/word_636.png
ಅಥವಾ,kannada_ocr_images/word_637.png
ಅದರ,kannada_ocr_images/word_638.png
ನಾನು,kannada_ocr_images/word_639.png
ಹೇಳಬೇಕಾಗಿರುವ,kannada_ocr_images/word_640.png
ವಿಷಯವೇ,kannada_ocr_images/word_641.png
ಅದೂ,kannada_ocr_images/word_642.png
ಲೌಕಿಕ,kannada_ocr_images/word_643.png
ಬಂದಂತಹ,kannada_ocr_images/word_644.png
ಮಾತು,kannada_ocr_images/word_645.png
ಹಾಗು,kannada_ocr_images/word_646.png
ಬಂದಂತಹುದೇ,kannada_ocr_images/word_647.png
ಈ,kannada_ocr_images/word_648.png
ಶತಮಾನವು,kannada_ocr_images/word_649.png
ಮೊದಲನೆಯವರು,kannada_ocr_images/word_650.png
ಉಡುಪಿಯ,kannada_ocr_images/word_651.png
ಎರಡನೆಯವರು,kannada_ocr_images/word_652.png
ಗುರುಗಳ,kannada_ocr_images/word_653.png
ಸಮೀಪದ,kannada_ocr_images/word_654.png
ಒಡನಾಟ,kannada_ocr_images/word_655.png
ನನಗೆ,kannada_ocr_images/word_656.png
ಹಿರಿಯರ,kannada_ocr_images/word_657.png
ಅವರ,kannada_ocr_images/word_658.png
ಬರೆಯುವ,kannada_ocr_images/word_659.png
ಸಮೀಪದ,kannada_ocr_images/word_660.png
ಒಡನಾಟ,kannada_ocr_images/word_661.png
ನನಗೆ,kannada_ocr_images/word_662.png
ಆದರೆ,kannada_ocr_images/word_663.png
ಅವರ,kannada_ocr_images/word_664.png
ಕೇಳಿ,kannada_ocr_images/word_665.png
ಆ,kannada_ocr_images/word_666.png
ರೀತಿಯಾಗಿ,kannada_ocr_images/word_667.png
ಕೇಳಿರುವ,kannada_ocr_images/word_668.png
ಕೆಲವು,kannada_ocr_images/word_669.png
ಈ,kannada_ocr_images/word_670.png
ಕೆಳಗಿನದು,kannada_ocr_images/word_671.png
ಬಾಲ,kannada_ocr_images/word_672.png
ಅವರು,kannada_ocr_images/word_673.png
ತೋರಿದ,kannada_ocr_images/word_674.png
ಸುಧಾಮಂಗಳವಾದ,kannada_ocr_images/word_675.png
ನಂತರ,kannada_ocr_images/word_676.png
ಸುಧೆಯ,kannada_ocr_images/word_677.png
ಹಾಗು,kannada_ocr_images/word_678.png
ಹಲವಾರು,kannada_ocr_images/word_679.png
ಬಹಳ,kannada_ocr_images/word_680.png
ತಿಳಿದಿರುವ,kannada_ocr_images/word_681.png
ಈ,kannada_ocr_images/word_682.png
ಗಹನವಾಗಿ,kannada_ocr_images/word_683.png
ಅವರ,kannada_ocr_images/word_684.png
ಅದರ,kannada_ocr_images/word_685.png
ಮೂಲಕ,kannada_ocr_images/word_686.png
ಇದರ,kannada_ocr_images/word_687.png
ಈ,kannada_ocr_images/word_688.png
ಅವರಿಗೆ,kannada_ocr_images/word_689.png
ಅವರಿಗೆ,kannada_ocr_images/word_690.png
ಸುಮಾರು,kannada_ocr_images/word_691.png
ಓದಬೇಕು,kannada_ocr_images/word_692.png
ಅವರಿಗೆ,kannada_ocr_images/word_693.png
ಸರಿ,kannada_ocr_images/word_694.png
ಇದು,kannada_ocr_images/word_695.png
ಕೆಲವು,kannada_ocr_images/word_696.png
ಅವರು,kannada_ocr_images/word_697.png
ನೀವು,kannada_ocr_images/word_698.png
ಅವರಿಗೆ,kannada_ocr_images/word_699.png
ಅವರು,kannada_ocr_images/word_700.png
ಈ,kannada_ocr_images/word_701.png
ರೀತಿಯಾದ,kannada_ocr_images/word_702.png
ಕೆಲಸ,kannada_ocr_images/word_703.png
ನಾವು,kannada_ocr_images/word_704.png
ಈ,kannada_ocr_images/word_705.png
ರೀತಿಯಾದ,kannada_ocr_images/word_706.png
ಮಾತು,kannada_ocr_images/word_707.png
ಆಗ,kannada_ocr_images/word_708.png
ಕಲಿಯುವುದಾಗಲಿ,kannada_ocr_images/word_709.png
ಮಾತನಾಡುವುದಾಗಲಿ,kannada_ocr_images/word_710.png
ನೀವು,kannada_ocr_images/word_711.png
ಕಲಿಯಲು,kannada_ocr_images/word_712.png
ಹಾಗಾಗಿ,kannada_ocr_images/word_713.png
ಆಗ,kannada_ocr_images/word_714.png
ಎರಡನೆಯ,kannada_ocr_images/word_715.png
ಆ,kannada_ocr_images/word_716.png
ತೋರಿಸಿ,kannada_ocr_images/word_717.png
ಮಾತಿಗೆ,kannada_ocr_images/word_718.png
ಈ,kannada_ocr_images/word_719.png
ಆ,kannada_ocr_images/word_720.png
ಮಗುವು,kannada_ocr_images/word_721.png
ಘೋರ,kannada_ocr_images/word_722.png
ಕಲಿಯುವುದರ,kannada_ocr_images/word_723.png
ಬಳಪಗಳಿಗೆ,kannada_ocr_images/word_724.png
ಓದಿದರೆ,kannada_ocr_images/word_725.png
ಪರಿಶೀಲನೆ,kannada_ocr_images/word_726.png
ಸಹ,kannada_ocr_images/word_727.png
ಮಾಡದೆ,kannada_ocr_images/word_728.png
ಮಾತು,kannada_ocr_images/word_729.png
ಇತರರಿಗೆ,kannada_ocr_images/word_730.png
ಆದರೆ,kannada_ocr_images/word_731.png
ಅದು,kannada_ocr_images/word_732.png
ಹಸುಗೂಸಿನ,kannada_ocr_images/word_733.png
ಹೇಳಿದರೆ,kannada_ocr_images/word_734.png
ಆ,kannada_ocr_images/word_735.png
ನಂಬಿಯೇ,kannada_ocr_images/word_736.png
ಆದರೆ,kannada_ocr_images/word_737.png
ಆ,kannada_ocr_images/word_738.png
ರೀತಿ,kannada_ocr_images/word_739.png
ದಾರಿ,kannada_ocr_images/word_740.png
ಮೋಸಗೊಳಿಸಿ,kannada_ocr_images/word_741.png
ಪಡುವ,kannada_ocr_images/word_742.png
ಆನಂದ,kannada_ocr_images/word_743.png
ಮೇಲಿನ,kannada_ocr_images/word_744.png
ಸಿಗುವುದೇನೂ,kannada_ocr_images/word_745.png
ಯಾಕೆ,kannada_ocr_images/word_746.png
ಮಾಡಿದರು,kannada_ocr_images/word_747.png
ಸುಲಭವಾಗಿಯೇ,kannada_ocr_images/word_748.png
ಆದರೆ,kannada_ocr_images/word_749.png
ಸಿಗದೇ,kannada_ocr_images/word_750.png
ಉಳಿಯುವ,kannada_ocr_images/word_751.png
ಈ,kannada_ocr_images/word_752.png
ರೀತಿ,kannada_ocr_images/word_753.png
ಮೋಸ,kannada_ocr_images/word_754.png
ಮಾಡಿದ,kannada_ocr_images/word_755.png
ಹಾಗು,kannada_ocr_images/word_756.png
ಮೋಸ,kannada_ocr_images/word_757.png
ಅಭಿಮಾನಿಯ,kannada_ocr_images/word_758.png
ಕೇವಲ,kannada_ocr_images/word_759.png
ಅಭಿಮಾನಿಗಳು,kannada_ocr_images/word_760.png
ಸಚಿನ್,kannada_ocr_images/word_761.png
ಅನುಕರಿಸಲು,kannada_ocr_images/word_762.png
ಅಭಿಮಾನಿಗಳು,kannada_ocr_images/word_763.png
ಐಪಿಎಲ್,kannada_ocr_images/word_764.png
ರಾಯಲ್,kannada_ocr_images/word_765.png
ತಂಡದ,kannada_ocr_images/word_766.png
ನಾಯಕರಾಗಿರುವ,kannada_ocr_images/word_767.png
ವಿರಾಟ್,kannada_ocr_images/word_768.png
ಅಭಿಮಾನಿಗಳ,kannada_ocr_images/word_769.png
ಸಾಮಾಜಿಕ,kannada_ocr_images/word_770.png
ಜಾಲತಾಣ,kannada_ocr_images/word_771.png
ಮಿಲಿಯನ್,kannada_ocr_images/word_772.png
ಮಂದಿ,kannada_ocr_images/word_773.png
ವಿರಾಟ್,kannada_ocr_images/word_774.png
ಈಗಾಗಲೇ,kannada_ocr_images/word_775.png
ಹಲವು,kannada_ocr_images/word_776.png
ಮಾಡಿರುವ,kannada_ocr_images/word_777.png
ವಿರಾಟ್,kannada_ocr_images/word_778.png
ಐಪಿಎಲ್,kannada_ocr_images/word_779.png
ನ,kannada_ocr_images/word_780.png
ಪೂರೈಸಿದ,kannada_ocr_images/word_781.png
ಮೊದಲ,kannada_ocr_images/word_782.png
ಕೇವಲ,kannada_ocr_images/word_783.png
ರನ್,kannada_ocr_images/word_784.png
ಬಾಕಿ,kannada_ocr_images/word_785.png
ಈಗಾಗಲೇ,kannada_ocr_images/word_786.png
ರನ್,kannada_ocr_images/word_787.png
ಗಳಿಸಿರುವ,kannada_ocr_images/word_788.png
ವಿರಾಟ್,kannada_ocr_images/word_789.png
ನಡೆಯುವ,kannada_ocr_images/word_790.png
ಐಪಿಎಲ್,kannada_ocr_images/word_791.png
ರನ್,kannada_ocr_images/word_792.png
ಗಳ,kannada_ocr_images/word_793.png
ದಾಖಲೆ,kannada_ocr_images/word_794.png
ಕುತೂಹಲ,kannada_ocr_images/word_795.png
ಈ,kannada_ocr_images/word_796.png
ವಿರಾಟ್,kannada_ocr_images/word_797.png
ವಿರಾಟ್,kannada_ocr_images/word_798.png
ಕಾಣುವಂತೆ,kannada_ocr_images/word_799.png
ಹೇರ್,kannada_ocr_images/word_800.png
ಕಟ್,kannada_ocr_images/word_801.png
ಅಭಿಮಾನ,kannada_ocr_images/word_802.png
ಮಹಾತೋ,kannada_ocr_images/word_803.png
ಈ,kannada_ocr_images/word_804.png
ಅಭಿಮಾನಿಯ,kannada_ocr_images/word_805.png
ಹೇರ್,kannada_ocr_images/word_806.png
ಕಟ್,kannada_ocr_images/word_807.png
ಫೋಟೋ,kannada_ocr_images/word_808.png
ಈಗ,kannada_ocr_images/word_809.png
ಸಾಮಾಜಿಕ,kannada_ocr_images/word_810.png
ಐಪಿಎಲ್,kannada_ocr_images/word_811.png
ವಿರಾಟ್,kannada_ocr_images/word_812.png
ಅಭಿಮಾನಿ,kannada_ocr_images/word_813.png
ಹೇರ್,kannada_ocr_images/word_814.png
ಕಟ್,kannada_ocr_images/word_815.png
ಗೂಗಲ್,kannada_ocr_images/word_816.png
ಅರಬ್,kannada_ocr_images/word_817.png
ಡಾಲರ್,kannada_ocr_images/word_818.png
ಆಪ್,kannada_ocr_images/word_819.png
ಫೋನ್,kannada_ocr_images/word_820.png
ಗಳ,kannada_ocr_images/word_821.png
ಗೂಗಲ್,kannada_ocr_images/word_822.png
ಕಂಪನಿ,kannada_ocr_images/word_823.png
ಯೂರೋಪಿಯನ್,kannada_ocr_images/word_824.png
ಯೂನಿಯನ್,kannada_ocr_images/word_825.png
ಬಿಲಿಯನ್,kannada_ocr_images/word_826.png
ಯೂರೋ,kannada_ocr_images/word_827.png
ಅರಬ್,kannada_ocr_images/word_828.png
ದಂಡ,kannada_ocr_images/word_829.png
ಕಾರಣ,kannada_ocr_images/word_830.png
ಗೂಗಲ್,kannada_ocr_images/word_831.png
ಶೇಕಡಾ,kannada_ocr_images/word_832.png
ಗಳ,kannada_ocr_images/word_833.png
ಮೇಲೆ,kannada_ocr_images/word_834.png
ಗೂಗಲ್,kannada_ocr_images/word_835.png
ಯಾವುದೇ,kannada_ocr_images/word_836.png
ಮಾಡಿದರೂ,kannada_ocr_images/word_837.png
ಗೂಗಲ್,kannada_ocr_images/word_838.png
ಕಂಪನಿಯ,kannada_ocr_images/word_839.png
ಜೊತೆ,kannada_ocr_images/word_840.png
ಕಂಪನಿಗಳ,kannada_ocr_images/word_841.png
ಜಾಹಿರಾತುಗಳೇ,kannada_ocr_images/word_842.png
ಕಂಡು,kannada_ocr_images/word_843.png
ಬೇರೆ,kannada_ocr_images/word_844.png
ಕಂಪನಿಗಳು,kannada_ocr_images/word_845.png
ಹೊರೆ,kannada_ocr_images/word_846.png
ಇದು,kannada_ocr_images/word_847.png
ಕಾನೂನಿಗೆ,kannada_ocr_images/word_848.png
ಈ,kannada_ocr_images/word_849.png
ದಂಡ,kannada_ocr_images/word_850.png
ಕಳೆದ,kannada_ocr_images/word_851.png
ಕೂಡ,kannada_ocr_images/word_852.png
ಯೂರೋಪಿಯನ್,kannada_ocr_images/word_853.png
ಗೂಗಲ್,kannada_ocr_images/word_854.png
ಮೇಲೆ,kannada_ocr_images/word_855.png
ಬಿಲಿಯನ್,kannada_ocr_images/word_856.png
ಡಾಲರ್,kannada_ocr_images/word_857.png
ದಂಡ,kannada_ocr_images/word_858.png
ಈ,kannada_ocr_images/word_859.png
ಬಾರಿಯೂ,kannada_ocr_images/word_860.png
ದಂಡ,kannada_ocr_images/word_861.png
ಗೂಗಲ್,kannada_ocr_images/word_862.png
ಹೇಗೆ,kannada_ocr_images/word_863.png
ಕಾದು,kannada_ocr_images/word_864.png
ಗೂಗಲ್,kannada_ocr_images/word_865.png
ಕಂಪನಿ,kannada_ocr_images/word_866.png
ದಂಡ,kannada_ocr_images/word_867.png
ಜಾಹಿರಾತು,kannada_ocr_images/word_868.png
ಬೆಳಕಿನ,kannada_ocr_images/word_869.png
ಮೆರವಣಿಗೆ,kannada_ocr_images/word_870.png
ಪೂಲ್,kannada_ocr_images/word_871.png
ನಗರ,kannada_ocr_images/word_872.png
ಬೆಳಕಿನೋಕುಳಿ,kannada_ocr_images/word_873.png
ಈ,kannada_ocr_images/word_874.png
ಬೆಳಕಿನ,kannada_ocr_images/word_875.png
ದಿನಗಳ,kannada_ocr_images/word_876.png
ಕಾಲ,kannada_ocr_images/word_877.png
ನಗರದ,kannada_ocr_images/word_878.png
ಕಡಲ,kannada_ocr_images/word_879.png
ನಡೆಯುವ,kannada_ocr_images/word_880.png
ಈ,kannada_ocr_images/word_881.png
ಮಂಗಗಳ,kannada_ocr_images/word_882.png
ನಾವು,kannada_ocr_images/word_883.png
ಈಗ,kannada_ocr_images/word_884.png
ನವಿಲಿನ,kannada_ocr_images/word_885.png
ಕಾಟ,kannada_ocr_images/word_886.png
ನೋಡಲು,kannada_ocr_images/word_887.png
ಎರಡು,kannada_ocr_images/word_888.png
ಗರಿ,kannada_ocr_images/word_889.png
ಈ,kannada_ocr_images/word_890.png
ನಟನ,kannada_ocr_images/word_891.png
ಫೋಟೋ,kannada_ocr_images/word_892.png
ನೋಡಿ,kannada_ocr_images/word_893.png
ಅಭಿಮಾನಿಗಳು,kannada_ocr_images/word_894.png
ಬಾಲಿವುಡ್,kannada_ocr_images/word_895.png
ನಟ,kannada_ocr_images/word_896.png
ಖಾನ್,kannada_ocr_images/word_897.png
ಲಂಡನ್,kannada_ocr_images/word_898.png
ತೂಕ,kannada_ocr_images/word_899.png
ಹೊಸ,kannada_ocr_images/word_900.png
ಅಭಿಮಾನಿಗಳಿಗಾಗಿ,kannada_ocr_images/word_901.png
ತಮಗೆ,kannada_ocr_images/word_902.png
ಇದೆ,kannada_ocr_images/word_903.png
ಲಂಡನ್,kannada_ocr_images/word_904.png
ಅಭಿಮಾನಿಗಳ,kannada_ocr_images/word_905.png
ಹೋರಾಡುವ,kannada_ocr_images/word_906.png
ನೀಡಿದೆ,kannada_ocr_images/word_907.png
ಮೂಲಕವೇ,kannada_ocr_images/word_908.png
ಮಾಹಿತಿ,kannada_ocr_images/word_909.png
ಉಡುಗೊರೆ,kannada_ocr_images/word_910.png
ಹೊರ,kannada_ocr_images/word_911.png
ಕಡೆ,kannada_ocr_images/word_912.png
ಕಡೆ,kannada_ocr_images/word_913.png
ಕೋಮಾ,kannada_ocr_images/word_914.png
ಇದೆ,kannada_ocr_images/word_915.png
ಬಾಲಿವುಡ್,kannada_ocr_images/word_916.png
ಖಾನ್,kannada_ocr_images/word_917.png
ಬಸ್,kannada_ocr_images/word_918.png
ಅಡಿ,kannada_ocr_images/word_919.png
ಅಡಿ,kannada_ocr_images/word_920.png
ದೆಹಲಿಯ,kannada_ocr_images/word_921.png
ರಾಜ್,kannada_ocr_images/word_922.png
ಘಾಟ್,kannada_ocr_images/word_923.png
ಬಸ್,kannada_ocr_images/word_924.png
ಕೆಳಗೆ,kannada_ocr_images/word_925.png
ಅವಿತು,kannada_ocr_images/word_926.png
ಅಡಿ,kannada_ocr_images/word_927.png
ಸೆರೆ,kannada_ocr_images/word_928.png
ಚಾಲಕ,kannada_ocr_images/word_929.png
ಬಸ್,kannada_ocr_images/word_930.png
ಗೆ,kannada_ocr_images/word_931.png
ಇರೋದು,kannada_ocr_images/word_932.png
ಬಸ್,kannada_ocr_images/word_933.png
ಚಾಲಕನಿಗೆ,kannada_ocr_images/word_934.png
ಶಾಕ್,kannada_ocr_images/word_935.png
